order_id,order_date,region,city,product_id,units_sold,revenue,profit,customer_type,channel
382,2025-04-27,South,Lake Jessica,25,4,37.64,20.24,Returning,Online
383,2025-02-19,South,Port Alexandermouth,16,6,13.38,7.5,Returning,Retail
384,2024-06-10,South,Proctormouth,10,1,9.76,5.24,Returning,Retail
385,2025-12-05,West,East Ronald,24,9,43.74,22.05,Returning,Online
386,2025-02-17,North,Port Jesse,5,3,10.5,4.92,New,Retail
387,2024-01-25,South,Reyesberg,19,6,34.98,17.1,New,Online
388,2025-09-26,South,North Nataliemouth,15,1,3.54,1.65,New,Online
389,2025-08-19,North,Mortonland,18,3,14.43,8.28,New,Retail
390,2024-03-10,East,New Kennethport,22,4,21.0,10.68,New,Retail
391,2025-04-16,South,Acostafurt,22,7,36.75,18.69,Returning,Retail
392,2025-08-12,West,Lake Christinashire,4,6,48.96,21.78,New,Online
393,2025-01-12,West,Austinfort,18,7,33.67,19.32,Returning,Retail
394,2024-01-21,North,East Kristin,15,4,14.16,6.6,Returning,Online
395,2025-05-21,North,Madisonstad,13,1,5.04,1.83,Returning,Retail
396,2024-09-03,North,South Williamshire,9,2,5.62,1.98,New,Retail
397,2025-12-11,North,New Melissatown,6,3,8.7,5.16,Returning,Online
398,2024-04-22,West,Johnsonborough,1,7,29.82,17.64,New,Online
399,2024-01-01,South,Sellersview,16,3,6.69,3.75,Returning,Retail
400,2025-06-21,West,North James,21,6,40.26,23.1,Returning,Online
401,2025-02-04,West,West Miranda,19,8,46.64,22.8,New,Retail
402,2025-04-30,North,Nelsonland,17,3,13.86,8.22,Returning,Online
403,2024-04-04,South,Lake Carolfort,2,3,16.89,10.05,Returning,Online
404,2025-11-21,South,East Kathrynport,7,4,36.4,17.0,New,Retail
405,2025-04-27,South,Marcushaven,23,5,15.85,8.45,New,Retail
406,2025-12-08,West,Leside,23,3,9.51,5.07,New,Online
407,2024-06-21,West,New Michelle,10,6,58.56,31.44,New,Retail
408,2024-07-29,West,Stephenchester,7,9,81.9,38.25,Returning,Retail
409,2024-01-16,South,Michaelville,10,8,78.08,41.92,Returning,Online
410,2025-06-22,South,Duranland,20,6,24.66,12.9,New,Retail
411,2025-11-12,South,Josephshire,17,4,18.48,10.96,New,Retail
412,2024-02-16,South,Emmachester,15,5,17.7,8.25,Returning,Online
413,2024-08-04,East,Malloryton,24,4,19.44,9.8,Returning,Online
414,2025-01-11,South,Edwardsstad,7,6,54.6,25.5,Returning,Retail
415,2024-10-14,East,New Cynthia,19,6,34.98,17.1,New,Retail
416,2024-04-02,South,East Michaelburgh,11,9,26.64,10.26,Returning,Retail
417,2024-03-04,South,East Devin,9,3,8.43,2.97,New,Online
418,2025-10-15,East,Barryton,7,1,9.1,4.25,New,Retail
419,2024-06-29,North,North Sandraland,21,8,53.68,30.8,New,Online
420,2024-04-11,South,North Christopherborough,9,6,16.86,5.94,Returning,Online
421,2024-07-17,South,East Sherryside,5,9,31.5,14.76,New,Retail
422,2025-09-16,South,Davismouth,14,5,38.5,17.1,Returning,Retail
423,2024-10-27,North,Port Derrick,15,6,21.24,9.9,New,Online
424,2024-09-16,South,Port Bradley,10,7,68.32,36.68,New,Online
425,2025-07-12,North,Jenniferton,23,7,22.19,11.83,New,Retail
426,2025-12-08,North,New Lucasberg,25,7,65.87,35.42,Returning,Online
427,2025-02-24,North,North Manuel,24,6,29.16,14.7,New,Retail
428,2025-07-09,East,New Helenchester,16,8,17.84,10.0,Returning,Online
429,2025-03-17,North,Tonyatown,8,7,17.08,8.05,Returning,Retail
430,2025-08-29,East,South Justin,6,1,2.9,1.72,Returning,Retail
431,2024-11-12,East,West Marystad,5,7,24.5,11.48,New,Retail
432,2025-03-02,West,Adamfort,3,1,3.69,2.18,Returning,Online
433,2025-02-06,East,Morrisontown,19,4,23.32,11.4,New,Online
434,2024-04-23,North,Kimberlyview,13,8,40.32,14.64,New,Retail
435,2025-10-15,North,Lake Tracey,14,5,38.5,17.1,Returning,Retail
436,2024-12-10,North,Odomborough,21,12,80.52,46.2,New,Online
437,2024-08-31,West,South Russellchester,13,13,65.52,23.79,New,Retail
438,2024-03-03,East,Burtonmouth,1,4,17.04,10.08,New,Online
439,2024-04-19,North,Daviston,7,2,18.2,8.5,Returning,Retail
440,2025-08-11,South,North Jennifer,4,7,57.12,25.41,New,Online
441,2024-07-24,East,North Stephanieberg,24,9,43.74,22.05,New,Online
442,2025-08-12,South,North Anthonyburgh,24,3,14.58,7.35,New,Retail
443,2024-10-20,South,East Samanthaberg,10,6,58.56,31.44,Returning,Online
444,2025-06-08,North,Gregoryberg,10,4,39.04,20.96,Returning,Online
445,2025-11-20,West,East Mercedesburgh,17,3,13.86,8.22,New,Online
446,2024-11-23,East,Millerchester,25,7,65.87,35.42,Returning,Retail
447,2024-03-16,East,Lake Barbara,5,7,24.5,11.48,Returning,Online
448,2025-12-07,North,South Johnbury,9,7,19.67,6.93,New,Online
449,2024-11-12,South,Lanestad,12,9,52.56,22.68,New,Retail
450,2025-06-08,West,Harrellfort,2,4,22.52,13.4,New,Online
451,2024-01-28,West,Danielview,1,4,17.04,10.08,New,Retail
452,2025-10-24,East,East Stephanieside,4,4,32.64,14.52,Returning,Online
453,2024-10-29,East,Maryport,4,2,16.32,7.26,Returning,Online
454,2024-12-05,South,Wendybury,19,9,52.47,25.65,New,Retail
455,2025-07-03,North,Hansonberg,11,4,11.84,4.56,Returning,Online
456,2024-06-05,North,Elizabethmouth,19,13,75.79,37.05,New,Online
457,2024-08-29,South,Jordanland,25,5,47.05,25.3,Returning,Retail
458,2024-01-25,South,Erikton,12,3,17.52,7.56,Returning,Retail
459,2025-05-19,West,Port Michelleland,6,8,23.2,13.76,Returning,Online
460,2025-12-14,North,North Keithville,1,1,4.26,2.52,New,Retail
461,2024-07-02,North,Port Barbara,15,4,14.16,6.6,Returning,Retail
462,2024-02-21,East,Jessicaburgh,24,6,29.16,14.7,New,Retail
463,2024-01-04,East,Lake Jeffrey,9,2,5.62,1.98,New,Online
464,2024-07-11,East,North Julialand,2,5,28.15,16.75,New,Online
465,2024-08-22,South,Donnaburgh,16,4,8.92,5.0,Returning,Retail
466,2024-12-06,West,North Robertmouth,24,9,43.74,22.05,New,Retail
467,2025-08-14,South,Jennifertown,3,5,18.45,10.9,New,Online
468,2025-09-11,South,East Valerieton,19,5,29.15,14.25,New,Online
469,2024-07-26,South,Jeffreyshire,15,2,7.08,3.3,New,Online
470,2024-07-28,East,North Nicholasfurt,9,4,11.24,3.96,New,Retail
471,2024-10-21,North,East Marvinville,10,7,68.32,36.68,Returning,Retail
472,2024-03-28,North,Port Sandyborough,16,6,13.38,7.5,Returning,Retail
473,2024-04-22,West,Lake Dawnberg,15,6,21.24,9.9,Returning,Retail
474,2025-03-23,South,Lake Lynnfort,8,7,17.08,8.05,New,Online
475,2025-01-14,West,East Joseph,25,6,56.46,30.36,Returning,Retail
476,2025-10-01,North,Kingfort,18,5,24.05,13.8,Returning,Online
477,2025-04-24,East,Brandonbury,10,5,48.8,26.2,New,Online
478,2024-11-18,South,New Jessicafort,16,7,15.61,8.75,New,Online
479,2024-02-19,East,Brittanyfort,14,5,38.5,17.1,New,Retail
480,2024-09-28,North,South Brendan,9,7,19.67,6.93,Returning,Online
481,2024-05-04,North,Lake Dawn,15,2,7.08,3.3,New,Retail
482,2024-10-09,North,Hullburgh,18,4,19.24,11.04,Returning,Retail
483,2025-06-13,South,South Aaronfort,12,4,23.36,10.08,New,Online
484,2024-02-28,North,Hesterhaven,23,6,19.02,10.14,Returning,Retail
485,2025-03-19,North,Jamiemouth,13,7,35.28,12.81,Returning,Retail
486,2024-09-13,South,South Tyler,7,4,36.4,17.0,Returning,Online
487,2024-10-23,East,Lake Amy,21,3,20.13,11.55,Returning,Online
488,2025-03-22,East,Christopherstad,18,7,33.67,19.32,Returning,Retail
489,2024-12-15,South,West Omarmouth,22,3,15.75,8.01,New,Online
490,2025-07-06,North,Barberton,9,3,8.43,2.97,New,Online
491,2024-10-29,West,Jamesmouth,19,7,40.81,19.95,Returning,Retail
492,2025-03-31,North,Port Annbury,24,5,24.3,12.25,Returning,Online
493,2024-11-10,West,Burkechester,2,3,16.89,10.05,Returning,Online
494,2025-06-15,East,North Robert,10,10,97.6,52.4,New,Online
495,2024-05-04,South,Reneefort,16,6,13.38,7.5,New,Retail
496,2025-03-03,South,Oliviafort,25,3,28.23,15.18,New,Online
497,2024-10-01,South,Rogersside,25,5,47.05,25.3,New,Retail
498,2024-08-01,South,Stevenshire,17,8,36.96,21.92,Returning,Retail
499,2025-01-05,North,North Jeffreyland,25,7,65.87,35.42,New,Retail
500,2025-03-13,North,New Heather,20,1,4.11,2.15,Returning,Retail
501,2024-05-17,North,East Scott,11,10,29.6,11.4,Returning,Retail
502,2024-08-25,East,Alvarezmouth,22,10,52.5,26.7,Returning,Retail
503,2024-07-21,East,New Allenland,5,3,10.5,4.92,Returning,Retail
504,2024-08-22,South,East Michael,20,7,28.77,15.05,Returning,Retail
505,2025-06-18,East,Hansenfort,25,4,37.64,20.24,Returning,Online
506,2024-05-19,North,South Lisa,25,3,28.23,15.18,Returning,Online
507,2024-09-30,North,Wrightborough,17,9,41.58,24.66,New,Retail
508,2024-12-29,East,Butlershire,19,18,104.94,51.3,Returning,Online
509,2024-01-07,West,North Debra,14,3,23.1,10.26,Returning,Retail
510,2024-07-08,North,Mcmahonport,14,6,46.2,20.52,New,Retail
511,2024-02-03,North,Lake Michaeltown,7,4,36.4,17.0,New,Online
512,2025-05-30,South,North Richardland,1,3,12.78,7.56,New,Online
513,2024-08-21,East,South Brendahaven,4,5,40.8,18.15,New,Online
514,2025-07-02,South,Jamesside,22,5,26.25,13.35,Returning,Retail
515,2025-05-25,South,North Tracyberg,16,4,8.92,5.0,Returning,Retail
516,2025-05-26,North,Natalieberg,17,4,18.48,10.96,New,Retail
517,2025-01-19,South,Jacobport,25,4,37.64,20.24,Returning,Retail
518,2024-11-05,West,Port Gregory,10,4,39.04,20.96,Returning,Retail
519,2024-01-03,East,Whitestad,18,6,28.86,16.56,New,Retail
520,2024-06-24,West,Lake Valerie,16,8,17.84,10.0,New,Online
521,2025-04-24,East,North Cassandra,14,3,23.1,10.26,New,Retail
522,2025-02-01,West,Morafurt,19,6,34.98,17.1,Returning,Retail
523,2025-07-06,South,East Theresafort,14,4,30.8,13.68,New,Online
524,2025-04-02,North,Murphyhaven,18,9,43.29,24.84,Returning,Retail
525,2024-10-13,North,Bonillafort,14,5,38.5,17.1,Returning,Online
526,2024-07-18,West,Leahtown,11,7,20.72,7.98,New,Online
527,2024-07-03,South,Lopezside,19,4,23.32,11.4,Returning,Online
528,2025-09-06,North,Stephenview,15,4,14.16,6.6,Returning,Online
529,2024-11-12,South,Timothyview,6,7,20.3,12.04,Returning,Online
530,2024-06-15,North,Ericksonborough,20,8,32.88,17.2,New,Retail
531,2024-04-09,East,Lopezburgh,5,1,3.5,1.64,New,Online
532,2024-09-16,North,Savannahhaven,16,4,8.92,5.0,Returning,Retail
533,2025-11-01,South,Emilyville,11,4,11.84,4.56,Returning,Retail
534,2024-06-05,North,Luisview,20,8,32.88,17.2,Returning,Retail
535,2024-09-18,East,Jasonton,22,2,10.5,5.34,New,Retail
536,2025-09-13,South,Lake Jeremyshire,25,6,56.46,30.36,New,Retail
537,2025-03-21,South,Kathleenchester,21,8,53.68,30.8,New,Online
538,2024-03-14,East,Port Ambertown,13,1,5.04,1.83,Returning,Retail
539,2025-06-04,West,Davisview,24,6,29.16,14.7,Returning,Retail
540,2025-01-01,North,Deborahtown,13,3,15.12,5.49,New,Online
541,2024-04-28,West,South Ricky,13,5,25.2,9.15,Returning,Online
542,2024-11-14,West,Nolanshire,19,9,52.47,25.65,New,Retail
543,2024-11-24,East,Port Angelaside,12,7,40.88,17.64,New,Retail
544,2024-11-14,West,Skinnertown,18,7,33.67,19.32,New,Retail
545,2024-02-02,South,North Heather,8,3,7.32,3.45,New,Online
546,2024-11-27,North,Melvinton,5,3,10.5,4.92,Returning,Retail
547,2024-06-12,South,West Charles,25,3,28.23,15.18,New,Retail
548,2025-10-11,North,Gardnerhaven,15,10,35.4,16.5,New,Retail
549,2025-02-04,South,Pittsland,19,8,46.64,22.8,New,Online
550,2025-07-14,South,Courtneyshire,14,10,77.0,34.2,New,Online
551,2024-07-25,West,Lake Scottland,7,6,54.6,25.5,Returning,Online
552,2025-11-16,South,West Arielview,16,9,20.07,11.25,New,Online
553,2025-12-30,East,Mortonberg,17,4,18.48,10.96,New,Retail
554,2025-11-14,West,South Jessicashire,19,4,23.32,11.4,Returning,Retail
555,2024-05-10,South,East Ashley,13,2,10.08,3.66,New,Online
556,2024-05-25,West,Meaganton,25,12,112.92,60.72,Returning,Online
557,2024-03-06,South,Lake Jamesborough,21,5,33.55,19.25,Returning,Online
558,2024-02-20,North,Gardnertown,7,5,45.5,21.25,Returning,Retail
559,2025-05-26,North,Port Morgan,23,4,12.68,6.76,New,Online
560,2025-06-16,West,Teresaland,4,2,16.32,7.26,New,Retail
561,2025-01-14,North,Davidside,16,2,4.46,2.5,Returning,Retail
562,2024-02-10,South,Rodriguezstad,9,5,14.05,4.95,Returning,Retail
563,2024-04-04,West,Crystalstad,24,1,4.86,2.45,Returning,Retail
564,2025-07-30,North,New Patriciaborough,9,6,16.86,5.94,New,Online
565,2024-06-18,West,South Amyton,19,3,17.49,8.55,New,Online
566,2025-05-31,North,Lake Stephanie,4,4,32.64,14.52,Returning,Retail
567,2024-09-03,North,South Nathanielville,19,6,34.98,17.1,Returning,Retail
568,2025-02-01,East,Stanleyfurt,17,5,23.1,13.7,Returning,Retail
569,2024-04-16,South,North Pedroborough,1,8,34.08,20.16,New,Online
570,2024-05-12,East,Patrickburgh,16,3,6.69,3.75,New,Online
571,2025-01-04,South,Joshuafurt,18,4,19.24,11.04,Returning,Online
572,2024-05-10,West,South Sarahfort,6,7,20.3,12.04,Returning,Retail
573,2025-10-25,West,North Robertton,5,4,14.0,6.56,New,Retail
574,2024-03-23,East,Browningville,24,6,29.16,14.7,Returning,Retail
575,2025-07-13,West,South Michael,3,5,18.45,10.9,New,Retail
576,2024-08-25,South,Dillonview,2,7,39.41,23.45,New,Online
577,2024-08-27,North,West Erin,8,8,19.52,9.2,New,Retail
578,2025-11-08,West,Walkerborough,19,1,5.83,2.85,Returning,Retail
579,2024-05-30,South,Brownside,15,8,28.32,13.2,Returning,Retail
580,2024-07-13,East,Lake Richard,13,2,10.08,3.66,Returning,Retail
581,2025-10-15,South,North Davidshire,13,4,20.16,7.32,Returning,Online
582,2024-10-10,West,East Jamesmouth,13,6,30.24,10.98,New,Retail
583,2025-05-02,North,Port Heather,1,4,17.04,10.08,Returning,Online
584,2024-04-23,South,North Amanda,20,4,16.44,8.6,Returning,Retail
585,2025-01-22,West,West Cheryltown,8,8,19.52,9.2,New,Online
586,2025-08-23,South,East Linda,24,5,24.3,12.25,New,Retail
587,2024-09-09,South,Douglasfurt,8,2,4.88,2.3,New,Online
588,2024-03-15,North,Wallacehaven,18,2,9.62,5.52,New,Retail
589,2025-02-03,North,Butlerside,21,6,40.26,23.1,New,Online
590,2024-07-24,South,Williamsbury,25,3,28.23,15.18,New,Retail
591,2024-01-25,North,Port Stephaniebury,8,5,12.2,5.75,Returning,Retail
592,2024-08-19,East,New Joseph,20,3,12.33,6.45,Returning,Online
593,2025-07-17,South,Jonesburgh,19,9,52.47,25.65,Returning,Online
594,2025-10-27,West,West Johnny,8,2,4.88,2.3,New,Online
595,2025-08-14,West,Port Richardville,4,7,57.12,25.41,New,Online
596,2024-02-02,South,Port Marie,7,2,18.2,8.5,Returning,Retail
597,2025-01-27,South,New Davidfurt,8,3,7.32,3.45,New,Retail
598,2025-12-11,East,Barrerachester,20,7,28.77,15.05,Returning,Online
599,2025-09-11,East,Kochville,7,7,63.7,29.75,Returning,Retail
600,2025-12-24,North,Williamsview,18,9,43.29,24.84,Returning,Retail
601,2025-08-28,North,East Shirleyfort,2,5,28.15,16.75,New,Online
602,2024-04-09,East,West Bryan,15,3,10.62,4.95,New,Online
603,2025-05-11,East,Lake Thomasberg,1,9,38.34,22.68,Returning,Online
604,2025-08-27,West,North Michellechester,13,3,15.12,5.49,Returning,Retail
605,2025-12-22,East,Victorburgh,22,7,36.75,18.69,New,Online
606,2024-01-29,North,Jayland,13,4,20.16,7.32,Returning,Online
607,2025-09-09,South,Kellyhaven,21,3,20.13,11.55,New,Online
608,2024-12-09,North,East Erin,22,9,47.25,24.03,New,Retail
609,2025-05-17,South,Kimberlyfurt,9,6,16.86,5.94,New,Online
610,2025-01-27,South,West Joe,20,4,16.44,8.6,New,Retail
611,2025-01-30,South,Port Johnshire,24,3,14.58,7.35,New,Retail
612,2025-10-23,West,Kyleburgh,7,5,45.5,21.25,Returning,Online
613,2025-09-21,South,Davisville,17,7,32.34,19.18,New,Retail
614,2024-01-19,West,Herreraberg,22,4,21.0,10.68,Returning,Online
615,2025-08-13,West,East Christopher,14,6,46.2,20.52,New,Retail
616,2024-12-08,South,North Justin,2,4,22.52,13.4,New,Online
617,2024-10-12,North,Michaelmouth,8,6,14.64,6.9,Returning,Online
618,2024-06-14,South,North Roberthaven,22,3,15.75,8.01,New,Online
619,2024-06-08,North,Lake Brianna,14,8,61.6,27.36,Returning,Retail
620,2025-07-23,East,West Ashleyhaven,17,6,27.72,16.44,New,Online
621,2025-04-11,South,Christinastad,24,4,19.44,9.8,Returning,Retail
622,2025-04-18,South,Hendersonborough,10,4,39.04,20.96,New,Online
623,2025-10-11,South,Steeleport,21,2,13.42,7.7,Returning,Online
624,2024-01-28,West,Cheryltown,11,5,14.8,5.7,Returning,Online
625,2025-01-14,South,Port Ronald,12,12,70.08,30.24,New,Retail
626,2025-05-20,West,North Danielton,10,1,9.76,5.24,Returning,Retail
627,2025-08-21,East,Andrewberg,23,7,22.19,11.83,New,Retail
628,2024-01-08,North,Port Stephen,1,3,12.78,7.56,Returning,Online
629,2024-01-14,South,Lake Kaylaville,22,5,26.25,13.35,Returning,Retail
630,2025-04-15,East,New Jessicafort,9,5,14.05,4.95,Returning,Online
631,2024-12-14,South,Grantfurt,11,7,20.72,7.98,New,Retail
632,2024-11-07,South,Morrisfurt,14,6,46.2,20.52,Returning,Retail
633,2025-04-02,East,Carrollchester,10,3,29.28,15.72,New,Online
634,2025-11-11,East,Lake Jose,8,10,24.4,11.5,New,Online
635,2025-02-05,West,East Stacy,1,4,17.04,10.08,New,Retail
636,2024-09-05,West,North Ethan,17,2,9.24,5.48,Returning,Retail
637,2025-04-27,North,South Joseph,19,7,40.81,19.95,New,Retail
638,2025-02-26,West,Susanside,6,5,14.5,8.6,New,Retail
639,2024-09-12,East,Port John,13,2,10.08,3.66,New,Online
640,2024-07-05,East,Port Elizabethberg,18,4,19.24,11.04,New,Online
641,2025-04-25,West,South Aaronmouth,22,7,36.75,18.69,New,Retail
642,2025-06-02,South,Faulknerborough,7,9,81.9,38.25,New,Online
643,2024-10-05,North,Samanthatown,3,1,3.69,2.18,Returning,Retail
644,2024-01-20,North,Randychester,20,7,28.77,15.05,Returning,Retail
645,2024-03-29,North,Lake Anna,3,5,18.45,10.9,Returning,Online
646,2024-10-08,South,Richmondside,10,8,78.08,41.92,Returning,Retail
647,2025-10-06,North,Shawstad,12,3,17.52,7.56,Returning,Retail
648,2024-10-05,South,Singhside,19,3,17.49,8.55,New,Retail
649,2024-01-28,West,Port Sheri,3,2,7.38,4.36,Returning,Retail
650,2024-12-21,East,Turnerborough,18,9,43.29,24.84,Returning,Online
651,2024-08-12,South,North Marvin,10,1,9.76,5.24,New,Retail
652,2024-10-08,South,Conwayburgh,16,3,6.69,3.75,Returning,Online
653,2024-04-02,South,West Michaelberg,20,3,12.33,6.45,New,Online
654,2024-02-12,South,Port Robertstad,14,4,30.8,13.68,New,Online
655,2025-09-17,North,Lake Sandraside,24,3,14.58,7.35,Returning,Retail
656,2024-09-06,North,East Cheyenne,15,3,10.62,4.95,Returning,Retail
657,2024-10-22,North,Martinezfort,16,4,8.92,5.0,New,Online
658,2025-01-23,West,Lake Rachel,13,7,35.28,12.81,Returning,Retail
659,2024-05-16,North,East Andreaton,21,4,26.84,15.4,New,Retail
660,2025-09-15,West,Wilsontown,16,4,8.92,5.0,New,Retail
661,2024-08-08,East,Grantville,10,9,87.84,47.16,Returning,Retail
662,2025-09-06,South,South Benjaminstad,17,6,27.72,16.44,Returning,Online
663,2025-07-14,North,New Kathytown,7,4,36.4,17.0,New,Retail
664,2024-02-01,South,Port Ryanport,1,6,25.56,15.12,New,Retail
665,2025-05-06,South,Lake Dorothy,3,9,33.21,19.62,New,Online
666,2024-01-12,East,Dariusberg,4,6,48.96,21.78,New,Online
667,2024-08-09,North,Josechester,15,6,21.24,9.9,New,Online
668,2025-07-14,East,South Ashley,23,7,22.19,11.83,New,Retail
669,2024-02-09,West,North Andreafort,10,2,19.52,10.48,New,Retail
670,2024-07-03,North,East Daniellehaven,6,7,20.3,12.04,New,Online
671,2024-10-17,West,North Thomas,2,6,33.78,20.1,New,Retail
672,2025-06-06,South,Baileyport,14,4,30.8,13.68,New,Online
673,2024-05-26,North,Jamesfort,23,4,12.68,6.76,Returning,Online
674,2024-01-20,South,West Jennifer,12,3,17.52,7.56,New,Online
675,2024-01-20,South,Shannonton,16,5,11.15,6.25,Returning,Online
676,2025-02-24,East,Port Katherineside,11,2,5.92,2.28,New,Online
677,2025-10-02,South,Fosterborough,10,7,68.32,36.68,Returning,Retail
678,2024-03-13,East,Henrystad,14,6,46.2,20.52,New,Retail
679,2024-08-04,South,North Tiffany,3,6,22.14,13.08,New,Online
680,2025-03-28,North,Richardburgh,25,1,9.41,5.06,Returning,Retail
681,2025-11-04,East,Danielsport,5,6,21.0,9.84,New,Online
682,2025-12-25,North,Patriciashire,8,6,14.64,6.9,Returning,Retail
683,2025-04-12,West,New Susan,10,7,68.32,36.68,New,Online
684,2025-04-06,West,Salinasberg,18,4,19.24,11.04,Returning,Online
685,2024-02-03,North,Richtown,21,5,33.55,19.25,New,Retail
686,2025-09-21,South,South Carlosburgh,23,4,12.68,6.76,New,Retail
687,2025-02-11,West,West Davidhaven,17,6,27.72,16.44,Returning,Online
688,2025-02-05,North,Collierton,24,3,14.58,7.35,Returning,Online
689,2024-05-16,East,Scottberg,19,1,5.83,2.85,New,Online
690,2024-08-27,North,Tapiaview,16,5,11.15,6.25,New,Online
691,2025-07-09,North,Kennethfort,23,7,22.19,11.83,New,Online
692,2024-07-08,North,Catherinehaven,20,5,20.55,10.75,Returning,Online
693,2025-07-23,North,South Jake,16,11,24.53,13.75,New,Retail
694,2025-03-29,East,Wilsonfort,4,7,57.12,25.41,Returning,Retail
695,2025-03-18,North,Berrybury,6,5,14.5,8.6,Returning,Online
696,2024-09-17,West,Brianhaven,24,4,19.44,9.8,New,Retail
697,2025-09-07,West,Lake Travisfurt,6,6,17.4,10.32,Returning,Online
698,2024-08-31,North,West James,17,5,23.1,13.7,New,Online
699,2024-06-21,South,Port Christopher,21,6,40.26,23.1,Returning,Retail
700,2024-02-03,West,East Frances,22,2,10.5,5.34,Returning,Retail
701,2025-04-18,East,Anthonymouth,14,4,30.8,13.68,New,Online
702,2024-02-11,West,New Johnville,2,3,16.89,10.05,New,Online
703,2024-07-08,South,Matthewport,4,6,48.96,21.78,New,Online
704,2025-05-22,North,Hernandezview,12,6,35.04,15.12,Returning,Online
705,2025-05-18,East,Smithtown,23,4,12.68,6.76,Returning,Online
706,2024-09-20,South,Laurenview,4,5,40.8,18.15,New,Retail
707,2025-04-28,North,Georgetown,22,5,26.25,13.35,Returning,Retail
