campaign_id,campaign_date,platform,impressions,clicks,spend,conversions,region
489,2024-02-04,Google,482359,29987,9565.17,1024,East
490,2024-11-03,Facebook,185124,7740,1858.5,419,East
491,2025-06-30,YouTube,277885,4963,4968.77,191,West
492,2024-10-19,Facebook,198045,7077,4185.59,476,East
493,2024-06-10,Facebook,252479,10999,2889.19,872,South
494,2024-09-04,Google,311519,17225,2567.79,518,East
495,2024-02-11,Facebook,382198,17195,2029.43,1438,North
496,2025-03-31,Google,241361,14075,4698.78,871,South
497,2024-08-15,Instagram,135041,3428,2548.3,285,East
498,2024-06-30,Google,336430,19083,6252.53,1081,South
499,2024-08-07,Google,268769,15601,3147.23,1502,South
500,2025-03-11,Facebook,422608,15674,8936.68,1177,East
501,2025-07-02,Facebook,405513,17372,2790.22,774,West
502,2024-09-11,Instagram,287582,9047,1755.78,801,North
503,2024-06-24,Facebook,283495,10172,6269.58,575,West
504,2025-08-07,YouTube,20826,407,290.6,30,East
505,2024-04-07,Facebook,332608,13113,2706.6,451,West
506,2025-12-20,Facebook,62692,2479,734.81,97,North
507,2024-02-07,Facebook,467174,19295,8580.75,499,North
508,2024-02-07,YouTube,255253,5331,1842.69,222,East
509,2025-08-05,Google,148401,9183,2335.27,200,South
510,2024-01-21,Instagram,249242,7304,4790.47,674,South
511,2025-08-03,Facebook,484983,20209,6665.5,628,East
512,2025-10-10,Facebook,490961,20712,7595.47,928,West
513,2024-08-26,Instagram,271528,7387,5493.74,297,North
514,2025-11-19,Facebook,354869,14703,2569.18,886,South
515,2025-06-17,Facebook,282282,10701,2086.61,811,North
516,2024-06-17,Facebook,26218,1086,634.88,88,South
517,2024-01-03,Google,176760,10786,2685.49,680,West
518,2024-08-24,Google,269953,15646,2611.75,978,East
519,2025-04-27,YouTube,494769,10407,6414.56,230,West
520,2025-04-05,Facebook,468722,19564,10539.08,672,East
521,2025-11-03,Google,147822,8693,2053.13,772,North
522,2024-05-24,Google,129423,7620,2957.14,470,West
523,2025-09-13,Facebook,371649,13054,8232.32,828,South
524,2025-02-26,Facebook,180119,6462,3732.98,596,East
525,2025-12-19,Instagram,491694,15174,4061.03,1495,East
526,2025-12-24,Facebook,261401,9447,4249.27,548,North
527,2024-11-19,Instagram,173197,4873,1076.16,347,West
528,2025-07-14,YouTube,487930,11999,9045.85,365,North
529,2025-11-01,Google,340652,19505,5486.81,1302,East
530,2024-09-20,YouTube,83260,1558,465.71,88,South
531,2025-09-02,Instagram,440262,13344,7904.56,493,South
532,2024-03-26,Facebook,401045,17092,8849.32,1618,East
533,2025-03-11,Google,74654,4602,1058.69,317,South
534,2024-08-25,Instagram,10334,329,167.05,22,West
535,2024-03-25,Facebook,208971,7488,2320.89,280,West
536,2024-06-27,Facebook,314556,11521,5933.34,469,South
537,2025-11-08,YouTube,377368,8048,8887.52,399,East
538,2024-10-10,Google,61411,3610,1044.65,253,North
539,2024-04-06,Google,74568,4334,1070.88,247,West
540,2024-05-28,YouTube,258650,5734,6054.42,144,East
541,2025-06-03,Google,30197,1884,660.92,74,West
542,2025-07-26,Instagram,93474,2488,959.09,247,West
543,2024-04-14,YouTube,117404,1880,1986.42,184,South
544,2025-04-08,YouTube,414876,8692,5151.44,292,North
545,2025-10-02,Facebook,444212,16361,4482.08,1168,East
546,2025-01-05,Google,446096,26396,2244.21,1823,West
547,2024-03-17,YouTube,335919,5423,1741.94,425,East
548,2024-03-11,Google,68237,3975,1233.13,206,West
549,2024-04-25,Facebook,407372,17290,8161.25,900,East
550,2024-01-30,Instagram,356479,11207,3824.74,802,North
551,2025-03-10,YouTube,59583,947,703.0,83,North
552,2025-05-31,Facebook,262779,11582,3500.63,771,South
553,2024-05-13,Google,248000,14800,4441.56,514,West
554,2024-02-26,Instagram,89000,2806,1402.93,69,South
555,2024-03-11,Facebook,330071,12656,3117.05,955,North
556,2024-08-01,Google,92784,5518,1360.97,339,South
557,2025-02-13,YouTube,16866,271,268.64,15,South
558,2024-03-16,Facebook,159923,6546,2016.9,494,East
559,2024-08-22,YouTube,245639,4926,2490.89,398,North
560,2025-09-17,Facebook,498437,19005,10714.03,391,South
561,2024-02-02,YouTube,430733,9043,5419.05,187,South
562,2025-07-09,Facebook,302290,10720,4084.8,573,North
563,2024-08-06,Google,209118,12253,2743.23,1210,East
564,2024-01-16,Instagram,177021,4685,3296.1,204,South
565,2024-03-31,Google,308191,18503,7423.27,1107,North
566,2024-08-19,Google,46021,2673,1146.6,83,East
567,2025-04-04,YouTube,358597,7782,3444.05,595,South
568,2025-08-24,Instagram,403001,13831,6884.58,1382,North
569,2025-03-26,Facebook,151633,6124,3164.25,367,North
570,2025-07-18,Facebook,149925,6328,2955.23,612,North
571,2025-03-17,Google,123248,7463,1101.88,183,East
572,2024-01-10,YouTube,184387,4058,2221.98,329,South
573,2024-03-25,Google,170522,10891,3491.5,759,North
574,2025-12-29,Google,32227,2071,731.3,205,South
575,2024-01-25,Google,361049,21171,6830.79,1880,North
576,2024-04-27,Instagram,291124,9565,4572.92,927,South
577,2025-08-23,Google,263861,16185,4938.51,877,West
578,2024-11-23,Instagram,392521,12811,4940.1,1136,South
579,2024-05-31,YouTube,30865,516,649.21,40,North
580,2025-09-25,Facebook,400349,15653,2061.51,428,East
581,2025-07-30,Instagram,288591,8758,7009.73,507,North
582,2025-09-26,Facebook,409762,15345,10161.73,1337,North
583,2024-06-12,Facebook,257416,9365,6184.5,602,South
584,2024-10-02,Facebook,172687,7287,3072.13,675,North
585,2024-07-10,Google,307430,19455,6027.4,1465,North
586,2025-02-02,YouTube,108658,2578,1826.28,243,North
587,2024-09-16,Instagram,335044,9848,6068.12,649,South
588,2025-01-11,Google,48635,2926,621.44,268,West
589,2024-05-01,Google,301736,17871,3635.88,546,South
590,2024-10-02,Instagram,183489,4855,2352.9,443,North
591,2024-06-12,Google,34810,2025,298.49,66,West
592,2025-03-05,Facebook,41525,1683,283.02,123,South
593,2025-10-23,Facebook,229595,8605,4829.89,415,South
594,2025-10-28,Facebook,184001,7112,1642.12,421,East
595,2025-09-03,Instagram,480496,14700,7574.09,1311,West
596,2024-10-18,Instagram,440553,11423,6898.68,753,North
597,2025-02-10,YouTube,242022,5368,3215.87,296,West
598,2024-09-26,Google,444131,27234,10946.86,1054,North
599,2025-11-18,Instagram,489868,12785,10341.31,350,North
600,2024-10-23,Instagram,32548,1118,341.64,96,South
601,2024-08-25,Google,29462,1690,375.33,56,North
602,2025-04-20,Facebook,107467,4661,1040.03,449,East
603,2024-09-08,YouTube,170305,4029,3514.19,95,East
604,2025-09-26,YouTube,437137,9764,2848.19,239,West
605,2025-04-16,Google,467156,26207,3407.3,596,South
606,2025-03-11,Facebook,133915,4839,1743.35,421,West
607,2025-08-22,Google,409046,23619,5238.25,1717,East
608,2025-03-26,Google,100371,5744,2046.44,337,West
609,2024-12-06,Facebook,409816,16194,2147.29,347,North
610,2024-06-04,Google,225638,12485,2021.73,948,South
611,2025-07-28,YouTube,124830,2225,1716.77,115,South
612,2025-01-08,Google,445056,27116,2422.17,2263,East
613,2025-05-09,Facebook,57093,2321,652.51,222,West
614,2024-05-17,Google,232297,13472,5016.65,957,West
615,2025-01-02,YouTube,89260,2079,827.23,57,North
616,2024-05-28,YouTube,382098,8024,8921.58,715,North
617,2024-08-23,Instagram,83938,2134,1915.71,111,North
618,2025-05-14,Facebook,383238,16174,9249.05,617,West
619,2025-05-24,YouTube,259879,5826,4347.86,325,North
620,2025-08-05,Facebook,109543,4657,1588.74,362,East
621,2024-09-29,Google,159746,10289,873.63,864,South
622,2024-07-08,Facebook,237061,8671,3359.12,252,East
623,2024-10-09,YouTube,102319,1776,2166.44,54,North
624,2024-12-08,YouTube,227762,3691,1572.13,230,South
625,2025-01-03,Google,158259,8759,2613.69,381,West
626,2024-05-10,Google,169231,10807,1483.39,674,North
627,2025-06-18,Instagram,242823,7173,4896.71,577,South
628,2024-04-29,Instagram,215066,6485,2443.27,502,East
629,2025-04-29,Google,376490,23463,4320.65,2343,West
630,2024-03-08,Facebook,404235,17824,4686.15,487,North
631,2025-04-30,YouTube,60992,1465,1306.75,113,East
632,2024-04-09,Facebook,107357,4422,2642.24,253,West
633,2025-04-21,Facebook,153605,6732,869.81,332,South
634,2024-07-16,Instagram,367960,12256,2014.22,945,East
635,2024-09-27,Instagram,17681,588,107.59,50,East
636,2024-11-23,Google,337353,21832,1764.44,1178,West
637,2025-03-05,Facebook,228539,8380,3216.22,623,East
638,2025-07-20,Facebook,26580,1130,467.43,84,West
639,2024-11-03,Instagram,433151,13992,8141.78,805,West
640,2024-07-28,Google,303918,17627,5061.21,1092,North
641,2024-08-05,Google,84502,4888,2098.91,329,South
642,2025-07-05,Instagram,269929,7885,4498.55,267,North
643,2025-04-14,Google,101875,6237,2532.21,229,South
644,2024-05-20,Instagram,232900,7365,4684.68,215,East
645,2025-12-06,Google,488199,30515,3570.08,2555,West
646,2024-10-31,Instagram,293661,7829,2158.42,244,West
647,2025-02-08,Google,342760,21699,4630.66,2122,East
648,2025-08-05,Facebook,475058,17619,4635.42,1270,South
649,2025-04-06,Facebook,491523,20267,11097.44,613,East
650,2024-10-09,Facebook,122311,4608,2100.6,409,North
651,2025-08-06,YouTube,413267,8526,4644.24,685,East
652,2025-10-25,Facebook,133177,5481,2179.86,447,North
653,2024-03-19,Google,80500,4556,1013.22,347,East
654,2025-05-16,YouTube,283651,5096,2240.91,311,West
655,2024-10-21,Instagram,179489,5186,2757.24,186,South
656,2025-12-23,Google,366509,20414,9106.5,577,South
657,2024-04-25,Facebook,40866,1761,296.21,116,West
658,2025-07-27,Google,475134,27555,10009.47,1823,West
659,2025-06-29,YouTube,397841,9260,8524.83,250,South
660,2024-07-20,YouTube,384173,7523,7450.15,409,South
661,2025-04-25,Google,178654,10921,1677.24,726,West
662,2025-01-13,Facebook,282695,10959,3219.05,520,North
663,2024-04-21,YouTube,135212,2815,2110.87,223,West
664,2025-03-01,YouTube,18626,301,425.13,18,West
665,2025-07-29,Instagram,459831,14421,5900.74,608,South
666,2024-09-07,Google,111149,6701,786.0,614,South
667,2025-08-09,Instagram,257128,7421,2117.61,318,West
668,2024-10-05,YouTube,226628,4140,3273.21,216,South
669,2025-02-19,Instagram,237071,6831,4204.0,499,West
670,2024-01-13,YouTube,448952,8284,9921.56,208,North
671,2025-05-25,Facebook,287123,12387,4107.43,451,North
672,2025-06-24,Instagram,313661,10022,5795.44,658,North
673,2025-02-19,Facebook,162862,6589,2012.96,637,West
674,2024-02-27,YouTube,313479,7153,6726.43,211,West
675,2025-12-25,Facebook,167267,6063,1284.33,493,North
676,2025-06-10,Google,341926,21260,6214.92,590,South
677,2025-12-09,Google,361618,22301,5879.72,1176,South
678,2024-05-12,Facebook,114880,4619,2116.77,233,North
679,2024-10-23,YouTube,443660,11058,2291.99,1096,South
680,2025-08-02,Google,439077,27619,2842.01,1942,North
681,2025-03-12,Google,193323,12362,1624.05,367,West
682,2025-04-14,YouTube,181639,3290,1005.8,105,South
683,2025-06-17,YouTube,45322,1113,642.11,71,South
684,2025-07-26,YouTube,250247,4760,2654.04,144,East
685,2025-10-31,Instagram,376334,10400,7690.78,324,North
686,2024-08-05,YouTube,266927,4240,6295.55,142,East
687,2025-07-11,YouTube,57293,1113,1391.81,106,West
688,2025-01-26,Instagram,36963,997,750.54,61,North
689,2024-07-01,YouTube,411815,9112,7668.71,698,South
690,2024-09-04,YouTube,328208,5368,8047.93,405,North
691,2024-12-25,Google,156265,8784,2684.61,511,East
692,2024-07-18,Instagram,136931,3890,1492.15,153,North
693,2025-02-22,Facebook,492274,19507,4545.72,1041,South
694,2025-05-25,YouTube,221525,4259,4201.54,282,North
695,2025-05-25,Instagram,275031,6956,6447.97,196,South
696,2025-12-31,Google,42988,2690,702.25,241,North
697,2025-03-13,Google,322656,20529,3365.24,1244,South
698,2025-10-18,Google,119458,7023,2919.48,666,North
699,2024-10-29,Google,66941,3985,569.24,294,West
700,2025-06-07,Facebook,350756,14524,2029.3,984,South
701,2024-07-08,Instagram,204182,6427,2999.71,234,South
702,2025-10-23,Facebook,355789,15505,3368.61,799,East
703,2025-08-09,YouTube,175323,3457,1915.34,134,East
704,2025-07-09,YouTube,320805,8017,2894.83,798,West
705,2024-01-23,Instagram,327490,8673,7748.78,189,South
706,2025-05-26,YouTube,377248,8912,5855.65,848,East
707,2024-02-12,Instagram,201816,6152,2150.14,457,North
708,2024-07-16,YouTube,482075,9773,3379.76,274,East
709,2025-12-05,Facebook,394583,14501,7794.31,1120,North
710,2025-05-07,Google,70085,4189,1294.94,408,West
711,2024-05-17,Google,128782,8352,1076.14,582,South
712,2025-08-31,Google,199406,12121,3598.67,1195,North
713,2024-05-27,Google,477848,27674,8491.41,2628,East
714,2024-06-16,Google,81222,5155,658.83,360,North
715,2025-05-20,Google,251795,14949,1703.08,906,West
716,2024-03-24,Facebook,428562,15986,5559.11,802,North
717,2025-10-20,YouTube,269008,5771,2933.41,435,North
718,2024-12-17,YouTube,453512,10539,3563.34,786,West
719,2024-10-30,Facebook,329440,14607,4653.99,909,East
720,2025-05-28,Google,166907,9268,3695.12,786,North
721,2025-06-30,Instagram,205157,6801,1530.09,519,North
722,2025-12-23,YouTube,216905,3679,1741.15,182,West
723,2025-02-15,Facebook,380382,16299,7032.64,1352,South
724,2024-04-30,YouTube,206612,3727,2222.85,246,South
725,2025-06-20,YouTube,49705,750,323.28,63,West
726,2025-11-02,Instagram,65264,2187,997.24,185,South
727,2025-11-05,Google,195316,12559,2435.4,510,West
728,2025-06-15,Google,142664,7970,1790.51,621,North
729,2024-01-04,YouTube,446109,7532,2477.45,332,North
730,2025-11-18,Google,468963,29422,7831.52,1131,East
731,2025-12-15,Facebook,487122,18029,6414.64,1399,South
732,2024-09-10,Instagram,126605,3459,1567.83,165,East
733,2024-07-08,Google,252111,14760,4420.22,1000,South
734,2025-03-28,Google,11277,633,254.05,24,West
735,2025-01-30,YouTube,71973,1397,503.96,109,North
736,2024-04-26,Instagram,309389,7933,3367.92,570,North
737,2025-08-18,Facebook,67705,2598,1155.04,62,North
738,2024-03-16,Google,103771,5853,1883.26,548,West
739,2024-03-16,YouTube,374190,9257,7484.72,780,West
740,2025-11-20,YouTube,150630,3323,1862.1,267,South
741,2025-04-25,Facebook,52528,2266,1038.73,49,North
742,2025-01-27,Google,214058,12588,4991.63,387,South
743,2024-12-17,Facebook,314376,11303,3121.62,638,North
744,2024-12-01,Google,479387,26528,8296.5,1886,East
745,2024-02-25,Instagram,328915,8405,4170.58,494,North
746,2024-06-16,YouTube,482248,8176,2519.87,672,East
747,2024-03-19,Instagram,82983,2817,1334.43,156,North
748,2025-06-12,Google,411323,24688,4271.6,531,West
749,2024-09-21,YouTube,92818,1966,517.62,121,West
750,2025-06-23,Instagram,404136,13096,3389.55,874,South
751,2025-11-18,Instagram,324877,9351,3220.66,763,West
752,2024-02-01,Google,311286,17718,5128.99,482,East
753,2024-10-06,Instagram,16057,465,142.12,25,West
754,2025-06-13,YouTube,88926,1657,1714.05,60,South
755,2024-04-03,Instagram,352812,9026,6229.9,593,South
756,2024-04-01,YouTube,211944,4918,4480.05,252,North
757,2024-04-07,Google,273379,16003,3650.08,989,North
758,2024-08-01,Instagram,472862,14154,11319.87,284,West
759,2024-06-20,Facebook,153047,6390,1817.12,194,West
760,2024-03-12,Instagram,382122,11592,5495.74,321,West
761,2024-06-16,Instagram,239154,6388,4248.97,477,West
762,2024-06-21,YouTube,208898,3244,3814.15,127,West
763,2024-10-26,Facebook,60262,2581,1375.71,65,North
764,2024-03-26,Facebook,342019,13691,7997.57,1053,West
765,2024-10-20,YouTube,335614,5347,6704.62,157,North
766,2025-03-27,YouTube,178844,2788,2530.68,205,South
767,2025-06-24,Instagram,301120,7801,2642.59,319,North
768,2025-04-26,YouTube,471445,9681,9213.08,449,North
769,2024-07-11,Facebook,227725,9118,5218.94,835,West
770,2025-12-05,Instagram,384968,9782,9307.88,480,West
771,2025-06-06,YouTube,129383,2734,2322.6,149,South
772,2024-12-02,YouTube,92239,1679,1618.95,107,East
773,2024-02-12,Facebook,335856,11916,2142.22,663,North
774,2024-04-18,Facebook,161092,6916,1285.67,444,West
775,2024-04-21,Google,451942,25454,7414.47,2073,West
776,2025-04-25,YouTube,406067,7778,6859.68,417,South
777,2025-10-18,Instagram,154183,5298,2853.83,520,East
778,2025-02-25,Google,171379,10750,3385.15,664,North
779,2024-02-15,YouTube,255704,5356,2273.62,124,North
780,2024-07-23,Google,286715,18616,6101.05,1785,North
781,2024-06-15,YouTube,60035,1105,1293.74,102,West
782,2025-06-02,YouTube,133362,2317,2737.63,145,West
783,2025-08-03,YouTube,49296,901,734.18,51,North
784,2024-11-21,Facebook,437042,17359,5326.11,690,North
785,2025-07-24,Google,72342,4051,1458.56,330,East
786,2025-05-27,Facebook,133869,5413,3190.7,279,South
787,2025-07-29,Google,499178,29767,6822.38,1546,East
788,2025-01-16,Instagram,198072,5445,1432.42,138,North
789,2025-09-01,Facebook,499349,19784,4937.09,1023,East
790,2024-07-23,YouTube,274871,5381,6473.77,171,West
791,2025-10-11,Google,101479,6342,1753.75,326,East
792,2025-03-11,YouTube,488647,8730,5544.35,211,East
793,2025-04-19,Facebook,144590,6275,2540.01,262,East
794,2024-06-01,Instagram,474450,15915,8609.62,920,South
795,2024-01-28,Google,310864,18794,7746.21,1011,North
796,2024-05-09,Facebook,132135,4648,1441.86,125,North
797,2025-02-02,Instagram,480144,14767,10193.71,490,North
798,2024-09-03,YouTube,212575,3284,1316.62,118,West
799,2025-01-28,Instagram,35728,1041,190.25,22,South
800,2025-09-08,Instagram,331764,8761,7015.94,777,East
801,2024-12-31,Google,86351,5295,1570.91,425,West
802,2025-03-02,Instagram,237777,7550,5915.89,210,South
803,2025-08-30,YouTube,421356,9645,6136.76,946,North
804,2025-10-18,Google,287983,16706,5403.68,1082,East
805,2024-08-07,Instagram,241983,7314,3693.55,309,East
806,2024-12-10,Instagram,75206,2441,1127.15,191,South
807,2025-09-15,Google,95439,5679,613.27,145,North
808,2024-01-06,Facebook,438512,18661,4224.34,518,North
809,2024-03-03,Instagram,138510,4580,2120.69,306,West
810,2025-03-29,Google,345254,19325,4546.25,575,West
811,2024-11-30,Instagram,289925,8850,4461.76,517,North
812,2024-05-21,Facebook,411550,15184,7645.25,415,South
813,2025-05-04,Google,355162,21522,5450.9,1730,East
814,2025-03-01,Instagram,15698,502,314.73,48,South
815,2024-05-11,YouTube,196870,3740,4223.92,226,South
816,2025-10-15,Google,326039,20549,4883.87,1465,East
817,2025-06-21,YouTube,280452,6284,5538.93,450,North
818,2025-02-24,Instagram,184524,5517,2944.51,151,South
819,2025-05-16,Instagram,377741,12220,5190.57,725,North
820,2025-06-02,YouTube,98591,2316,685.76,146,West
821,2024-05-06,Google,242723,15342,5215.52,834,East
822,2025-09-23,Google,346828,19461,4505.49,1675,North
823,2025-12-07,YouTube,252263,5896,1838.21,288,East
824,2024-09-27,YouTube,277756,5440,3338.37,268,East
825,2024-05-22,Facebook,219739,8976,4391.71,465,North
826,2024-07-15,Facebook,12634,474,257.44,32,South
827,2024-02-03,Facebook,189766,7447,1223.19,688,West
828,2024-07-04,Google,387257,22941,2970.3,519,East
829,2025-06-12,Google,222477,13984,5243.26,1121,South
830,2025-03-22,YouTube,241387,4994,1985.88,341,North
831,2024-10-27,Facebook,286341,11858,6218.78,254,West
832,2025-05-15,Instagram,189422,4786,2573.32,159,West
833,2024-02-23,Facebook,51010,1875,1049.77,71,East
834,2025-11-22,Instagram,50685,1319,853.31,65,South
835,2024-07-06,Instagram,224714,7215,2813.28,610,West
836,2024-02-06,Instagram,218656,6039,5154.45,463,North
837,2025-03-31,Instagram,67183,1889,907.48,63,North
838,2025-08-12,Instagram,87594,2366,1288.91,172,East
839,2024-10-03,Google,393689,22932,4553.75,1251,West
840,2024-08-20,Instagram,78487,2058,1005.2,80,North
841,2025-07-08,Facebook,177891,7064,3310.81,550,East
842,2025-02-04,Google,135112,8162,1267.52,641,North
843,2024-12-19,Facebook,74298,2622,373.05,253,East
844,2025-04-20,YouTube,35093,653,836.44,14,South
845,2024-08-18,Google,439507,27487,7888.05,1370,North
846,2024-02-13,YouTube,51726,983,482.98,46,North
847,2024-08-19,Instagram,389381,10828,5130.26,482,North
848,2025-09-30,Facebook,11844,488,221.42,33,East
849,2025-08-18,Google,233639,13742,5138.57,639,West
